2,59397, Note_off_c,0,80,0,
2,59413, Note_on_c,0,81,39,
2,59660, Note_off_c,0,81,0,
2,59676, Note_on_c,0,69,36,
2,59907, Note_off_c,0,69,0,
2,59923, Note_on_c,0,76,36,
2,60155, Note_off_c,0,76,0,
2,60171, Note_on_c,0,69,36,
2,60412, Note_off_c,0,69,0,
2,60428, Note_on_c,0,81,37,
2,60669, Note_off_c,0,81,0,
2,60685, Note_on_c,0,83,36,
2,60917, Note_off_c,0,83,0,
2,60933, Note_on_c,0,81,36,
2,61165, Note_off_c,0,81,0,
2,61181, Note_on_c,0,80,36,
2,61424, Note_off_c,0,80,0,
2,61444, Note_on_c,0,81,41,
2,61721, Note_off_c,0,81,0,
2,61737, Note_on_c,0,83,37,
2,61970, Note_off_c,0,83,0,
2,61986, Note_on_c,0,85,42,
2,62219, Note_off_c,0,85,0,
2,62235, Note_on_c,0,86,47,
2,62478, Note_off_c,0,86,0,
2,62494, Note_on_c,0,88,52,
2,62736, Note_off_c,0,88,0,
2,62752, Note_on_c,0,85,50,
2,62983, Note_off_c,0,85,0,
2,62999, Note_on_c,0,83,49,
2,63231, Note_off_c,0,83,0,
2,63247, Note_on_c,0,81,47,
2,63493, Note_off_c,0,81,0,
2,63509, Note_on_c,0,80,46,
2,63988, Note_off_c,0,80,0,
2,64019, Note_on_c,0,71,43,
2,64493, Note_off_c,0,71,0,
2,64524, Note_on_c,0,81,41,
2,64768, Note_on_c,0,81,38,
2,64836, Note_off_c,0,81,0,
2,64896, Note_off_c,0,81,0,
2,64896, Note_on_c,0,83,38,
2,65024, Note_off_c,0,83,0,
2,65029, Note_on_c,0,81,38,
2,65261, Note_off_c,0,81,0,
2,65277, Note_on_c,0,80,37,
2,65520, Note_off_c,0,80,0,
2,65540, Note_on_c,0,81,67,
2,65817, Note_off_c,0,81,0,
2,65833, Note_on_c,0,69,62,
2,66066, Note_off_c,0,69,0,
2,66082, Note_on_c,0,76,62,
2,66315, Note_off_c,0,76,0,
2,66331, Note_on_c,0,69,62,
2,66574, Note_off_c,0,69,0,
2,66590, Note_on_c,0,81,63,
2,66816, Note_on_c,0,81,62,
2,66902, Note_off_c,0,81,0,
2,66944, Note_off_c,0,81,0,
2,66944, Note_on_c,0,83,62,
2,67072, Note_off_c,0,83,0,
2,67080, Note_on_c,0,81,62,
2,67327, Note_off_c,0,81,0,
2,67343, Note_on_c,0,80,62,
2,67589, Note_off_c,0,80,0,
2,67605, Note_on_c,0,81,65,
2,67852, Note_off_c,0,81,0,
2,67868, Note_on_c,0,69,62,
2,68099, Note_off_c,0,69,0,
2,68115, Note_on_c,0,76,62,
2,68347, Note_off_c,0,76,0,
2,68363, Note_on_c,0,69,62,
2,68604, Note_off_c,0,69,0,
2,68620, Note_on_c,0,81,63,
2,68864, Note_on_c,0,81,62,
2,68932, Note_off_c,0,81,0,
2,68992, Note_off_c,0,81,0,
2,68992, Note_on_c,0,83,62,
2,69120, Note_off_c,0,83,0,
2,69125, Note_on_c,0,81,62,
2,69357, Note_off_c,0,81,0,
2,69373, Note_on_c,0,80,62,
2,69616, Note_off_c,0,80,0,
2,69636, Note_on_c,0,81,67,
2,69913, Note_off_c,0,81,0,
2,69929, Note_on_c,0,83,63,
2,70162, Note_off_c,0,83,0,
2,70178, Note_on_c,0,85,67,
2,70411, Note_off_c,0,85,0,
2,70427, Note_on_c,0,86,71,
2,70670, Note_off_c,0,86,0,
2,70686, Note_on_c,0,88,76,
2,70928, Note_off_c,0,88,0,
2,70944, Note_on_c,0,85,74,
2,71175, Note_off_c,0,85,0,
2,71191, Note_on_c,0,83,71,
2,71423, Note_off_c,0,83,0,
2,71439, Note_on_c,0,81,69,
2,71685, Note_off_c,0,81,0,
2,71701, Note_on_c,0,80,66,
2,72180, Note_off_c,0,80,0,
2,72211, Note_on_c,0,71,62,
2,72685, Note_off_c,0,71,0,
